proteome_id	sample	source	ecosystem	domain	mag_id	mag_fasta	mag_fasta_basename	proteome_faa	proteome_faa_basename	source_analysis_accession	analysis_alias	source_filename	match_key	match_status	n_proteins_used	embedded_final_662	functional_run_include	notes	cohort_run_id	latest_run_id	latest_run_status	latest_run_dir	functional_predicted_proteins	scope_ratio	input_total_bp	input_contigs	input_n50_bp	input_fasta_kind	input_fasta_compressed_bytes	input_fasta_uncompressed_bytes	analysis_unit_type	mbag_mag_level_include	assembly_context_include	claim_scope	comparability_status	comparability_reason	recommended_action
rumen__10674_0008_idba_bin.59	rumen__10674_0008_idba_bin.59	rumen	rumen	Bacteria	10674_0008_idba_bin.59	data/blue_catalyst_poc/rumen/raw/10674_0008_idba_bin.59.fa.gz	10674_0008_idba_bin.59.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.59.faa	rumen__10674_0008_idba_bin.59.faa	ERZ1038048	webin-genome-10674_0008_idba_bin.59	10674_0008_idba_bin.59.fa.gz	filename	matched	1955	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	668432		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0008_idba_bin.60	rumen__10674_0008_idba_bin.60	rumen	rumen	Bacteria	10674_0008_idba_bin.60	data/blue_catalyst_poc/rumen/raw/10674_0008_idba_bin.60.fa.gz	10674_0008_idba_bin.60.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.60.faa	rumen__10674_0008_idba_bin.60.faa	ERZ1038049	webin-genome-10674_0008_idba_bin.60	10674_0008_idba_bin.60.fa.gz	filename	matched	2143	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	746795		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0008_idba_bin.66	rumen__10674_0008_idba_bin.66	rumen	rumen	Bacteria	10674_0008_idba_bin.66	data/blue_catalyst_poc/rumen/raw/10674_0008_idba_bin.66.fa.gz	10674_0008_idba_bin.66.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.66.faa	rumen__10674_0008_idba_bin.66.faa	ERZ1038050	webin-genome-10674_0008_idba_bin.66	10674_0008_idba_bin.66.fa.gz	filename	matched	1770	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	613194		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0008_idba_bin.67	rumen__10674_0008_idba_bin.67	rumen	rumen	Archaea	10674_0008_idba_bin.67	data/blue_catalyst_poc/rumen/raw/10674_0008_idba_bin.67.fa.gz	10674_0008_idba_bin.67.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.67.faa	rumen__10674_0008_idba_bin.67.faa	ERZ1038051	webin-genome-10674_0008_idba_bin.67	10674_0008_idba_bin.67.fa.gz	filename	matched	2109	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	599595		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0008_idba_bin.68	rumen__10674_0008_idba_bin.68	rumen	rumen	Bacteria	10674_0008_idba_bin.68	data/blue_catalyst_poc/rumen/raw/10674_0008_idba_bin.68.fa.gz	10674_0008_idba_bin.68.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.68.faa	rumen__10674_0008_idba_bin.68.faa	ERZ1038052	webin-genome-10674_0008_idba_bin.68	10674_0008_idba_bin.68.fa.gz	filename	matched	1621	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	492633		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0008_idba_bin.78	rumen__10674_0008_idba_bin.78	rumen	rumen	Bacteria	10674_0008_idba_bin.78	data/blue_catalyst_poc/rumen/raw/10674_0008_idba_bin.78.fa.gz	10674_0008_idba_bin.78.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.78.faa	rumen__10674_0008_idba_bin.78.faa	ERZ1038053	webin-genome-10674_0008_idba_bin.78	10674_0008_idba_bin.78.fa.gz	filename	matched	715	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	203189		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0008_idba_bin.79	rumen__10674_0008_idba_bin.79	rumen	rumen	Bacteria	10674_0008_idba_bin.79	data/blue_catalyst_poc/rumen/raw/10674_0008_idba_bin.79.fa.gz	10674_0008_idba_bin.79.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.79.faa	rumen__10674_0008_idba_bin.79.faa	ERZ1038054	webin-genome-10674_0008_idba_bin.79	10674_0008_idba_bin.79.fa.gz	filename	matched	1867	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	641023		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0008_idba_bin.81	rumen__10674_0008_idba_bin.81	rumen	rumen	Bacteria	10674_0008_idba_bin.81	data/blue_catalyst_poc/rumen/raw/10674_0008_idba_bin.81.fa.gz	10674_0008_idba_bin.81.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.81.faa	rumen__10674_0008_idba_bin.81.faa	ERZ1038055	webin-genome-10674_0008_idba_bin.81	10674_0008_idba_bin.81.fa.gz	filename	matched	1360	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	465056		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0008_idba_bin.82	rumen__10674_0008_idba_bin.82	rumen	rumen	Archaea	10674_0008_idba_bin.82	data/blue_catalyst_poc/rumen/raw/10674_0008_idba_bin.82.fa.gz	10674_0008_idba_bin.82.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.82.faa	rumen__10674_0008_idba_bin.82.faa	ERZ1038056	webin-genome-10674_0008_idba_bin.82	10674_0008_idba_bin.82.fa.gz	filename	matched	2186	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	729750		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0008_idba_bin.87	rumen__10674_0008_idba_bin.87	rumen	rumen	Bacteria	10674_0008_idba_bin.87	data/blue_catalyst_poc/rumen/raw/10674_0008_idba_bin.87.fa.gz	10674_0008_idba_bin.87.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.87.faa	rumen__10674_0008_idba_bin.87.faa	ERZ1038057	webin-genome-10674_0008_idba_bin.87	10674_0008_idba_bin.87.fa.gz	filename	matched	2436	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	803185		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0008_idba_bin.95	rumen__10674_0008_idba_bin.95	rumen	rumen	Bacteria	10674_0008_idba_bin.95	data/blue_catalyst_poc/rumen/raw/10674_0008_idba_bin.95.fa.gz	10674_0008_idba_bin.95.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.95.faa	rumen__10674_0008_idba_bin.95.faa	ERZ1038058	webin-genome-10674_0008_idba_bin.95	10674_0008_idba_bin.95.fa.gz	filename	matched	1794	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	666504		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0008_idba_bin.97	rumen__10674_0008_idba_bin.97	rumen	rumen	Bacteria	10674_0008_idba_bin.97	data/blue_catalyst_poc/rumen/raw/10674_0008_idba_bin.97.fa.gz	10674_0008_idba_bin.97.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.97.faa	rumen__10674_0008_idba_bin.97.faa	ERZ1038059	webin-genome-10674_0008_idba_bin.97	10674_0008_idba_bin.97.fa.gz	filename	matched	2008	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	659781		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0008_idba_bin.99	rumen__10674_0008_idba_bin.99	rumen	rumen	Bacteria	10674_0008_idba_bin.99	data/blue_catalyst_poc/rumen/raw/10674_0008_idba_bin.99.fa.gz	10674_0008_idba_bin.99.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.99.faa	rumen__10674_0008_idba_bin.99.faa	ERZ1038060	webin-genome-10674_0008_idba_bin.99	10674_0008_idba_bin.99.fa.gz	filename	matched	1626	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	673442		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.1	rumen__10674_0009_idba_bin.1	rumen	rumen	Bacteria	10674_0009_idba_bin.1	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.1.fa.gz	10674_0009_idba_bin.1.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.1.faa	rumen__10674_0009_idba_bin.1.faa	ERZ1038061	webin-genome-10674_0009_idba_bin.1	10674_0009_idba_bin.1.fa.gz	filename	matched	1671	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	595287		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.10	rumen__10674_0009_idba_bin.10	rumen	rumen	Bacteria	10674_0009_idba_bin.10	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.10.fa.gz	10674_0009_idba_bin.10.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.10.faa	rumen__10674_0009_idba_bin.10.faa	ERZ1038062	webin-genome-10674_0009_idba_bin.10	10674_0009_idba_bin.10.fa.gz	filename	matched	2496	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	917392		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.101	rumen__10674_0009_idba_bin.101	rumen	rumen	Bacteria	10674_0009_idba_bin.101	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.101.fa.gz	10674_0009_idba_bin.101.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.101.faa	rumen__10674_0009_idba_bin.101.faa	ERZ1038063	webin-genome-10674_0009_idba_bin.101	10674_0009_idba_bin.101.fa.gz	filename	matched	1853	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	616465		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.104	rumen__10674_0009_idba_bin.104	rumen	rumen	Bacteria	10674_0009_idba_bin.104	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.104.fa.gz	10674_0009_idba_bin.104.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.104.faa	rumen__10674_0009_idba_bin.104.faa	ERZ1038064	webin-genome-10674_0009_idba_bin.104	10674_0009_idba_bin.104.fa.gz	filename	matched	1916	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	548323		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.108	rumen__10674_0009_idba_bin.108	rumen	rumen	Bacteria	10674_0009_idba_bin.108	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.108.fa.gz	10674_0009_idba_bin.108.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.108.faa	rumen__10674_0009_idba_bin.108.faa	ERZ1038065	webin-genome-10674_0009_idba_bin.108	10674_0009_idba_bin.108.fa.gz	filename	matched	1767	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	618143		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.11	rumen__10674_0009_idba_bin.11	rumen	rumen	Bacteria	10674_0009_idba_bin.11	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.11.fa.gz	10674_0009_idba_bin.11.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.11.faa	rumen__10674_0009_idba_bin.11.faa	ERZ1038066	webin-genome-10674_0009_idba_bin.11	10674_0009_idba_bin.11.fa.gz	filename	matched	2029	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	690635		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.110	rumen__10674_0009_idba_bin.110	rumen	rumen	Bacteria	10674_0009_idba_bin.110	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.110.fa.gz	10674_0009_idba_bin.110.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.110.faa	rumen__10674_0009_idba_bin.110.faa	ERZ1038067	webin-genome-10674_0009_idba_bin.110	10674_0009_idba_bin.110.fa.gz	filename	matched	1556	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	449602		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.111	rumen__10674_0009_idba_bin.111	rumen	rumen	Bacteria	10674_0009_idba_bin.111	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.111.fa.gz	10674_0009_idba_bin.111.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.111.faa	rumen__10674_0009_idba_bin.111.faa	ERZ1038068	webin-genome-10674_0009_idba_bin.111	10674_0009_idba_bin.111.fa.gz	filename	matched	1695	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	612036		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.113	rumen__10674_0009_idba_bin.113	rumen	rumen	Bacteria	10674_0009_idba_bin.113	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.113.fa.gz	10674_0009_idba_bin.113.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.113.faa	rumen__10674_0009_idba_bin.113.faa	ERZ1038069	webin-genome-10674_0009_idba_bin.113	10674_0009_idba_bin.113.fa.gz	filename	matched	1556	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	575839		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.114	rumen__10674_0009_idba_bin.114	rumen	rumen	Bacteria	10674_0009_idba_bin.114	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.114.fa.gz	10674_0009_idba_bin.114.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.114.faa	rumen__10674_0009_idba_bin.114.faa	ERZ1038070	webin-genome-10674_0009_idba_bin.114	10674_0009_idba_bin.114.fa.gz	filename	matched	1894	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	575013		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.115	rumen__10674_0009_idba_bin.115	rumen	rumen	Bacteria	10674_0009_idba_bin.115	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.115.fa.gz	10674_0009_idba_bin.115.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.115.faa	rumen__10674_0009_idba_bin.115.faa	ERZ1038071	webin-genome-10674_0009_idba_bin.115	10674_0009_idba_bin.115.fa.gz	filename	matched	1406	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	444803		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.117	rumen__10674_0009_idba_bin.117	rumen	rumen	Bacteria	10674_0009_idba_bin.117	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.117.fa.gz	10674_0009_idba_bin.117.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.117.faa	rumen__10674_0009_idba_bin.117.faa	ERZ1038072	webin-genome-10674_0009_idba_bin.117	10674_0009_idba_bin.117.fa.gz	filename	matched	2355	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	755651		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.118	rumen__10674_0009_idba_bin.118	rumen	rumen	Bacteria	10674_0009_idba_bin.118	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.118.fa.gz	10674_0009_idba_bin.118.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.118.faa	rumen__10674_0009_idba_bin.118.faa	ERZ1038073	webin-genome-10674_0009_idba_bin.118	10674_0009_idba_bin.118.fa.gz	filename	matched	2634	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	837988		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.12	rumen__10674_0009_idba_bin.12	rumen	rumen	Bacteria	10674_0009_idba_bin.12	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.12.fa.gz	10674_0009_idba_bin.12.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.12.faa	rumen__10674_0009_idba_bin.12.faa	ERZ1038074	webin-genome-10674_0009_idba_bin.12	10674_0009_idba_bin.12.fa.gz	filename	matched	2861	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	1009934		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.122	rumen__10674_0009_idba_bin.122	rumen	rumen	Bacteria	10674_0009_idba_bin.122	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.122.fa.gz	10674_0009_idba_bin.122.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.122.faa	rumen__10674_0009_idba_bin.122.faa	ERZ1038075	webin-genome-10674_0009_idba_bin.122	10674_0009_idba_bin.122.fa.gz	filename	matched	1583	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	476710		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.123	rumen__10674_0009_idba_bin.123	rumen	rumen	Bacteria	10674_0009_idba_bin.123	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.123.fa.gz	10674_0009_idba_bin.123.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.123.faa	rumen__10674_0009_idba_bin.123.faa	ERZ1038076	webin-genome-10674_0009_idba_bin.123	10674_0009_idba_bin.123.fa.gz	filename	matched	1930	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	689872		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.126	rumen__10674_0009_idba_bin.126	rumen	rumen	Bacteria	10674_0009_idba_bin.126	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.126.fa.gz	10674_0009_idba_bin.126.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.126.faa	rumen__10674_0009_idba_bin.126.faa	ERZ1038077	webin-genome-10674_0009_idba_bin.126	10674_0009_idba_bin.126.fa.gz	filename	matched	1703	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	498741		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.133	rumen__10674_0009_idba_bin.133	rumen	rumen	Bacteria	10674_0009_idba_bin.133	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.133.fa.gz	10674_0009_idba_bin.133.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.133.faa	rumen__10674_0009_idba_bin.133.faa	ERZ1038078	webin-genome-10674_0009_idba_bin.133	10674_0009_idba_bin.133.fa.gz	filename	matched	2001	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	629288		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.136	rumen__10674_0009_idba_bin.136	rumen	rumen	Bacteria	10674_0009_idba_bin.136	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.136.fa.gz	10674_0009_idba_bin.136.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.136.faa	rumen__10674_0009_idba_bin.136.faa	ERZ1038079	webin-genome-10674_0009_idba_bin.136	10674_0009_idba_bin.136.fa.gz	filename	matched	1952	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	647751		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.138	rumen__10674_0009_idba_bin.138	rumen	rumen	Bacteria	10674_0009_idba_bin.138	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.138.fa.gz	10674_0009_idba_bin.138.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.138.faa	rumen__10674_0009_idba_bin.138.faa	ERZ1038080	webin-genome-10674_0009_idba_bin.138	10674_0009_idba_bin.138.fa.gz	filename	matched	2348	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	855708		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.139	rumen__10674_0009_idba_bin.139	rumen	rumen	Bacteria	10674_0009_idba_bin.139	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.139.fa.gz	10674_0009_idba_bin.139.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.139.faa	rumen__10674_0009_idba_bin.139.faa	ERZ1038081	webin-genome-10674_0009_idba_bin.139	10674_0009_idba_bin.139.fa.gz	filename	matched	1982	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	637494		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.14	rumen__10674_0009_idba_bin.14	rumen	rumen	Bacteria	10674_0009_idba_bin.14	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.14.fa.gz	10674_0009_idba_bin.14.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.14.faa	rumen__10674_0009_idba_bin.14.faa	ERZ1038082	webin-genome-10674_0009_idba_bin.14	10674_0009_idba_bin.14.fa.gz	filename	matched	2087	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	768351		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.142	rumen__10674_0009_idba_bin.142	rumen	rumen	Bacteria	10674_0009_idba_bin.142	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.142.fa.gz	10674_0009_idba_bin.142.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.142.faa	rumen__10674_0009_idba_bin.142.faa	ERZ1038083	webin-genome-10674_0009_idba_bin.142	10674_0009_idba_bin.142.fa.gz	filename	matched	1969	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	571650		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
rumen__10674_0009_idba_bin.144	rumen__10674_0009_idba_bin.144	rumen	rumen	Bacteria	10674_0009_idba_bin.144	data/blue_catalyst_poc/rumen/raw/10674_0009_idba_bin.144.fa.gz	10674_0009_idba_bin.144.fa.gz	data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.144.faa	rumen__10674_0009_idba_bin.144.faa	ERZ1038084	webin-genome-10674_0009_idba_bin.144	10674_0009_idba_bin.144.fa.gz	filename	matched	1656	True	True		fgx_662_apollo3_20260612		not_started							compressed_gzip	501799		mag_bin	true	false	MAG functional potential	comparable_mag_bin	MAG/bin-like input; eligible for MAG-level functional atlas if QC and table gates pass	include_in_mag_bin_relaunch_or_retain_if_complete
