proteome_id	sample	source	ecosystem	domain	mag_id_candidate	assembly_id_candidate	bin_id_candidate	mucc_img_like_id	source_analysis_accession	analysis_alias	filename	proteome_faa_basename	proteome_faa_stem	proteome_faa	n_proteins_used	checkpoint_batch	checkpoint_order	embedded_final_662	excluded_reason	download_url	download_fallback_urls
rumen__10674_0008_idba_bin.108	rumen__10674_0008_idba_bin.108	rumen	rumen	Bacteria	10674_0008_idba_bin.108	10674_0008_idba	bin.108		ERZ1038029	webin-genome-10674_0008_idba_bin.108	10674_0008_idba_bin.108.fa.gz	rumen__10674_0008_idba_bin.108.faa	rumen__10674_0008_idba_bin.108	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.108.faa	1550.0	24.0	0.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038029/10674_0008_idba_bin.108.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038029/10674_0008_idba_bin.108.fa.gz
rumen__10674_0008_idba_bin.111	rumen__10674_0008_idba_bin.111	rumen	rumen	Bacteria	10674_0008_idba_bin.111	10674_0008_idba	bin.111		ERZ1038030	webin-genome-10674_0008_idba_bin.111	10674_0008_idba_bin.111.fa.gz	rumen__10674_0008_idba_bin.111.faa	rumen__10674_0008_idba_bin.111	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.111.faa	1217.0	24.0	1.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038030/10674_0008_idba_bin.111.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038030/10674_0008_idba_bin.111.fa.gz
rumen__10674_0008_idba_bin.113	rumen__10674_0008_idba_bin.113	rumen	rumen	Bacteria	10674_0008_idba_bin.113	10674_0008_idba	bin.113		ERZ1038031	webin-genome-10674_0008_idba_bin.113	10674_0008_idba_bin.113.fa.gz	rumen__10674_0008_idba_bin.113.faa	rumen__10674_0008_idba_bin.113	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.113.faa	1876.0	24.0	2.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038031/10674_0008_idba_bin.113.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038031/10674_0008_idba_bin.113.fa.gz
rumen__10674_0008_idba_bin.15	rumen__10674_0008_idba_bin.15	rumen	rumen	Bacteria	10674_0008_idba_bin.15	10674_0008_idba	bin.15		ERZ1038032	webin-genome-10674_0008_idba_bin.15	10674_0008_idba_bin.15.fa.gz	rumen__10674_0008_idba_bin.15.faa	rumen__10674_0008_idba_bin.15	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.15.faa	3046.0	24.0	3.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038032/10674_0008_idba_bin.15.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038032/10674_0008_idba_bin.15.fa.gz
rumen__10674_0008_idba_bin.17	rumen__10674_0008_idba_bin.17	rumen	rumen	Bacteria	10674_0008_idba_bin.17	10674_0008_idba	bin.17		ERZ1038033	webin-genome-10674_0008_idba_bin.17	10674_0008_idba_bin.17.fa.gz	rumen__10674_0008_idba_bin.17.faa	rumen__10674_0008_idba_bin.17	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.17.faa	2252.0	24.0	4.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038033/10674_0008_idba_bin.17.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038033/10674_0008_idba_bin.17.fa.gz
rumen__10674_0008_idba_bin.19	rumen__10674_0008_idba_bin.19	rumen	rumen	Bacteria	10674_0008_idba_bin.19	10674_0008_idba	bin.19		ERZ1038034	webin-genome-10674_0008_idba_bin.19	10674_0008_idba_bin.19.fa.gz	rumen__10674_0008_idba_bin.19.faa	rumen__10674_0008_idba_bin.19	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.19.faa	1400.0	24.0	5.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038034/10674_0008_idba_bin.19.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038034/10674_0008_idba_bin.19.fa.gz
rumen__10674_0008_idba_bin.2	rumen__10674_0008_idba_bin.2	rumen	rumen	Bacteria	10674_0008_idba_bin.2	10674_0008_idba	bin.2		ERZ1038035	webin-genome-10674_0008_idba_bin.2	10674_0008_idba_bin.2.fa.gz	rumen__10674_0008_idba_bin.2.faa	rumen__10674_0008_idba_bin.2	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.2.faa	3254.0	24.0	6.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038035/10674_0008_idba_bin.2.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038035/10674_0008_idba_bin.2.fa.gz
rumen__10674_0008_idba_bin.3	rumen__10674_0008_idba_bin.3	rumen	rumen	Bacteria	10674_0008_idba_bin.3	10674_0008_idba	bin.3		ERZ1038036	webin-genome-10674_0008_idba_bin.3	10674_0008_idba_bin.3.fa.gz	rumen__10674_0008_idba_bin.3.faa	rumen__10674_0008_idba_bin.3	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.3.faa	1635.0	24.0	7.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038036/10674_0008_idba_bin.3.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038036/10674_0008_idba_bin.3.fa.gz
rumen__10674_0008_idba_bin.31	rumen__10674_0008_idba_bin.31	rumen	rumen	Bacteria	10674_0008_idba_bin.31	10674_0008_idba	bin.31		ERZ1038037	webin-genome-10674_0008_idba_bin.31	10674_0008_idba_bin.31.fa.gz	rumen__10674_0008_idba_bin.31.faa	rumen__10674_0008_idba_bin.31	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.31.faa	1681.0	24.0	8.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038037/10674_0008_idba_bin.31.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038037/10674_0008_idba_bin.31.fa.gz
rumen__10674_0008_idba_bin.4	rumen__10674_0008_idba_bin.4	rumen	rumen	Bacteria	10674_0008_idba_bin.4	10674_0008_idba	bin.4		ERZ1038038	webin-genome-10674_0008_idba_bin.4	10674_0008_idba_bin.4.fa.gz	rumen__10674_0008_idba_bin.4.faa	rumen__10674_0008_idba_bin.4	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.4.faa	1948.0	24.0	9.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038038/10674_0008_idba_bin.4.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038038/10674_0008_idba_bin.4.fa.gz
rumen__10674_0008_idba_bin.40	rumen__10674_0008_idba_bin.40	rumen	rumen	Bacteria	10674_0008_idba_bin.40	10674_0008_idba	bin.40		ERZ1038039	webin-genome-10674_0008_idba_bin.40	10674_0008_idba_bin.40.fa.gz	rumen__10674_0008_idba_bin.40.faa	rumen__10674_0008_idba_bin.40	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.40.faa	1332.0	24.0	10.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038039/10674_0008_idba_bin.40.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038039/10674_0008_idba_bin.40.fa.gz
rumen__10674_0008_idba_bin.41	rumen__10674_0008_idba_bin.41	rumen	rumen	Bacteria	10674_0008_idba_bin.41	10674_0008_idba	bin.41		ERZ1038040	webin-genome-10674_0008_idba_bin.41	10674_0008_idba_bin.41.fa.gz	rumen__10674_0008_idba_bin.41.faa	rumen__10674_0008_idba_bin.41	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.41.faa	2029.0	24.0	11.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038040/10674_0008_idba_bin.41.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038040/10674_0008_idba_bin.41.fa.gz
rumen__10674_0008_idba_bin.43	rumen__10674_0008_idba_bin.43	rumen	rumen	Bacteria	10674_0008_idba_bin.43	10674_0008_idba	bin.43		ERZ1038041	webin-genome-10674_0008_idba_bin.43	10674_0008_idba_bin.43.fa.gz	rumen__10674_0008_idba_bin.43.faa	rumen__10674_0008_idba_bin.43	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.43.faa	1766.0	24.0	12.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038041/10674_0008_idba_bin.43.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038041/10674_0008_idba_bin.43.fa.gz
rumen__10674_0008_idba_bin.44	rumen__10674_0008_idba_bin.44	rumen	rumen	Bacteria	10674_0008_idba_bin.44	10674_0008_idba	bin.44		ERZ1038042	webin-genome-10674_0008_idba_bin.44	10674_0008_idba_bin.44.fa.gz	rumen__10674_0008_idba_bin.44.faa	rumen__10674_0008_idba_bin.44	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.44.faa	1468.0	24.0	13.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038042/10674_0008_idba_bin.44.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038042/10674_0008_idba_bin.44.fa.gz
rumen__10674_0008_idba_bin.45	rumen__10674_0008_idba_bin.45	rumen	rumen	Bacteria	10674_0008_idba_bin.45	10674_0008_idba	bin.45		ERZ1038043	webin-genome-10674_0008_idba_bin.45	10674_0008_idba_bin.45.fa.gz	rumen__10674_0008_idba_bin.45.faa	rumen__10674_0008_idba_bin.45	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.45.faa	2094.0	24.0	14.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038043/10674_0008_idba_bin.45.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038043/10674_0008_idba_bin.45.fa.gz
rumen__10674_0008_idba_bin.48	rumen__10674_0008_idba_bin.48	rumen	rumen	Bacteria	10674_0008_idba_bin.48	10674_0008_idba	bin.48		ERZ1038044	webin-genome-10674_0008_idba_bin.48	10674_0008_idba_bin.48.fa.gz	rumen__10674_0008_idba_bin.48.faa	rumen__10674_0008_idba_bin.48	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.48.faa	927.0	24.0	15.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038044/10674_0008_idba_bin.48.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038044/10674_0008_idba_bin.48.fa.gz
rumen__10674_0008_idba_bin.50	rumen__10674_0008_idba_bin.50	rumen	rumen	Bacteria	10674_0008_idba_bin.50	10674_0008_idba	bin.50		ERZ1038045	webin-genome-10674_0008_idba_bin.50	10674_0008_idba_bin.50.fa.gz	rumen__10674_0008_idba_bin.50.faa	rumen__10674_0008_idba_bin.50	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.50.faa	1037.0	24.0	16.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038045/10674_0008_idba_bin.50.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038045/10674_0008_idba_bin.50.fa.gz
rumen__10674_0008_idba_bin.52	rumen__10674_0008_idba_bin.52	rumen	rumen	Bacteria	10674_0008_idba_bin.52	10674_0008_idba	bin.52		ERZ1038046	webin-genome-10674_0008_idba_bin.52	10674_0008_idba_bin.52.fa.gz	rumen__10674_0008_idba_bin.52.faa	rumen__10674_0008_idba_bin.52	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.52.faa	2014.0	24.0	17.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038046/10674_0008_idba_bin.52.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038046/10674_0008_idba_bin.52.fa.gz
rumen__10674_0008_idba_bin.54	rumen__10674_0008_idba_bin.54	rumen	rumen	Bacteria	10674_0008_idba_bin.54	10674_0008_idba	bin.54		ERZ1038047	webin-genome-10674_0008_idba_bin.54	10674_0008_idba_bin.54.fa.gz	rumen__10674_0008_idba_bin.54.faa	rumen__10674_0008_idba_bin.54	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.54.faa	2080.0	24.0	18.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038047/10674_0008_idba_bin.54.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038047/10674_0008_idba_bin.54.fa.gz
rumen__10674_0008_idba_bin.59	rumen__10674_0008_idba_bin.59	rumen	rumen	Bacteria	10674_0008_idba_bin.59	10674_0008_idba	bin.59		ERZ1038048	webin-genome-10674_0008_idba_bin.59	10674_0008_idba_bin.59.fa.gz	rumen__10674_0008_idba_bin.59.faa	rumen__10674_0008_idba_bin.59	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.59.faa	1955.0	24.0	19.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038048/10674_0008_idba_bin.59.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038048/10674_0008_idba_bin.59.fa.gz
rumen__10674_0008_idba_bin.60	rumen__10674_0008_idba_bin.60	rumen	rumen	Bacteria	10674_0008_idba_bin.60	10674_0008_idba	bin.60		ERZ1038049	webin-genome-10674_0008_idba_bin.60	10674_0008_idba_bin.60.fa.gz	rumen__10674_0008_idba_bin.60.faa	rumen__10674_0008_idba_bin.60	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.60.faa	2143.0	24.0	20.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038049/10674_0008_idba_bin.60.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038049/10674_0008_idba_bin.60.fa.gz
rumen__10674_0008_idba_bin.66	rumen__10674_0008_idba_bin.66	rumen	rumen	Bacteria	10674_0008_idba_bin.66	10674_0008_idba	bin.66		ERZ1038050	webin-genome-10674_0008_idba_bin.66	10674_0008_idba_bin.66.fa.gz	rumen__10674_0008_idba_bin.66.faa	rumen__10674_0008_idba_bin.66	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.66.faa	1770.0	24.0	21.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038050/10674_0008_idba_bin.66.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038050/10674_0008_idba_bin.66.fa.gz
rumen__10674_0008_idba_bin.67	rumen__10674_0008_idba_bin.67	rumen	rumen	Archaea	10674_0008_idba_bin.67	10674_0008_idba	bin.67		ERZ1038051	webin-genome-10674_0008_idba_bin.67	10674_0008_idba_bin.67.fa.gz	rumen__10674_0008_idba_bin.67.faa	rumen__10674_0008_idba_bin.67	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.67.faa	2109.0	24.0	22.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038051/10674_0008_idba_bin.67.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038051/10674_0008_idba_bin.67.fa.gz
rumen__10674_0008_idba_bin.68	rumen__10674_0008_idba_bin.68	rumen	rumen	Bacteria	10674_0008_idba_bin.68	10674_0008_idba	bin.68		ERZ1038052	webin-genome-10674_0008_idba_bin.68	10674_0008_idba_bin.68.fa.gz	rumen__10674_0008_idba_bin.68.faa	rumen__10674_0008_idba_bin.68	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.68.faa	1621.0	24.0	23.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038052/10674_0008_idba_bin.68.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038052/10674_0008_idba_bin.68.fa.gz
rumen__10674_0008_idba_bin.78	rumen__10674_0008_idba_bin.78	rumen	rumen	Bacteria	10674_0008_idba_bin.78	10674_0008_idba	bin.78		ERZ1038053	webin-genome-10674_0008_idba_bin.78	10674_0008_idba_bin.78.fa.gz	rumen__10674_0008_idba_bin.78.faa	rumen__10674_0008_idba_bin.78	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.78.faa	715.0	24.0	24.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038053/10674_0008_idba_bin.78.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038053/10674_0008_idba_bin.78.fa.gz
rumen__10674_0008_idba_bin.79	rumen__10674_0008_idba_bin.79	rumen	rumen	Bacteria	10674_0008_idba_bin.79	10674_0008_idba	bin.79		ERZ1038054	webin-genome-10674_0008_idba_bin.79	10674_0008_idba_bin.79.fa.gz	rumen__10674_0008_idba_bin.79.faa	rumen__10674_0008_idba_bin.79	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.79.faa	1867.0	25.0	0.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038054/10674_0008_idba_bin.79.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038054/10674_0008_idba_bin.79.fa.gz
rumen__10674_0008_idba_bin.81	rumen__10674_0008_idba_bin.81	rumen	rumen	Bacteria	10674_0008_idba_bin.81	10674_0008_idba	bin.81		ERZ1038055	webin-genome-10674_0008_idba_bin.81	10674_0008_idba_bin.81.fa.gz	rumen__10674_0008_idba_bin.81.faa	rumen__10674_0008_idba_bin.81	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.81.faa	1360.0	25.0	1.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038055/10674_0008_idba_bin.81.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038055/10674_0008_idba_bin.81.fa.gz
rumen__10674_0008_idba_bin.82	rumen__10674_0008_idba_bin.82	rumen	rumen	Archaea	10674_0008_idba_bin.82	10674_0008_idba	bin.82		ERZ1038056	webin-genome-10674_0008_idba_bin.82	10674_0008_idba_bin.82.fa.gz	rumen__10674_0008_idba_bin.82.faa	rumen__10674_0008_idba_bin.82	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.82.faa	2186.0	25.0	2.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038056/10674_0008_idba_bin.82.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038056/10674_0008_idba_bin.82.fa.gz
rumen__10674_0008_idba_bin.87	rumen__10674_0008_idba_bin.87	rumen	rumen	Bacteria	10674_0008_idba_bin.87	10674_0008_idba	bin.87		ERZ1038057	webin-genome-10674_0008_idba_bin.87	10674_0008_idba_bin.87.fa.gz	rumen__10674_0008_idba_bin.87.faa	rumen__10674_0008_idba_bin.87	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.87.faa	2436.0	25.0	3.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038057/10674_0008_idba_bin.87.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038057/10674_0008_idba_bin.87.fa.gz
rumen__10674_0008_idba_bin.95	rumen__10674_0008_idba_bin.95	rumen	rumen	Bacteria	10674_0008_idba_bin.95	10674_0008_idba	bin.95		ERZ1038058	webin-genome-10674_0008_idba_bin.95	10674_0008_idba_bin.95.fa.gz	rumen__10674_0008_idba_bin.95.faa	rumen__10674_0008_idba_bin.95	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.95.faa	1794.0	25.0	4.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038058/10674_0008_idba_bin.95.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038058/10674_0008_idba_bin.95.fa.gz
rumen__10674_0008_idba_bin.97	rumen__10674_0008_idba_bin.97	rumen	rumen	Bacteria	10674_0008_idba_bin.97	10674_0008_idba	bin.97		ERZ1038059	webin-genome-10674_0008_idba_bin.97	10674_0008_idba_bin.97.fa.gz	rumen__10674_0008_idba_bin.97.faa	rumen__10674_0008_idba_bin.97	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.97.faa	2008.0	25.0	5.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038059/10674_0008_idba_bin.97.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038059/10674_0008_idba_bin.97.fa.gz
rumen__10674_0008_idba_bin.99	rumen__10674_0008_idba_bin.99	rumen	rumen	Bacteria	10674_0008_idba_bin.99	10674_0008_idba	bin.99		ERZ1038060	webin-genome-10674_0008_idba_bin.99	10674_0008_idba_bin.99.fa.gz	rumen__10674_0008_idba_bin.99.faa	rumen__10674_0008_idba_bin.99	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0008_idba_bin.99.faa	1626.0	25.0	6.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038060/10674_0008_idba_bin.99.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038060/10674_0008_idba_bin.99.fa.gz
rumen__10674_0009_idba_bin.1	rumen__10674_0009_idba_bin.1	rumen	rumen	Bacteria	10674_0009_idba_bin.1	10674_0009_idba	bin.1		ERZ1038061	webin-genome-10674_0009_idba_bin.1	10674_0009_idba_bin.1.fa.gz	rumen__10674_0009_idba_bin.1.faa	rumen__10674_0009_idba_bin.1	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.1.faa	1671.0	25.0	7.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038061/10674_0009_idba_bin.1.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038061/10674_0009_idba_bin.1.fa.gz
rumen__10674_0009_idba_bin.10	rumen__10674_0009_idba_bin.10	rumen	rumen	Bacteria	10674_0009_idba_bin.10	10674_0009_idba	bin.10		ERZ1038062	webin-genome-10674_0009_idba_bin.10	10674_0009_idba_bin.10.fa.gz	rumen__10674_0009_idba_bin.10.faa	rumen__10674_0009_idba_bin.10	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.10.faa	2496.0	25.0	8.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038062/10674_0009_idba_bin.10.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038062/10674_0009_idba_bin.10.fa.gz
rumen__10674_0009_idba_bin.101	rumen__10674_0009_idba_bin.101	rumen	rumen	Bacteria	10674_0009_idba_bin.101	10674_0009_idba	bin.101		ERZ1038063	webin-genome-10674_0009_idba_bin.101	10674_0009_idba_bin.101.fa.gz	rumen__10674_0009_idba_bin.101.faa	rumen__10674_0009_idba_bin.101	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.101.faa	1853.0	25.0	9.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038063/10674_0009_idba_bin.101.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038063/10674_0009_idba_bin.101.fa.gz
rumen__10674_0009_idba_bin.104	rumen__10674_0009_idba_bin.104	rumen	rumen	Bacteria	10674_0009_idba_bin.104	10674_0009_idba	bin.104		ERZ1038064	webin-genome-10674_0009_idba_bin.104	10674_0009_idba_bin.104.fa.gz	rumen__10674_0009_idba_bin.104.faa	rumen__10674_0009_idba_bin.104	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.104.faa	1916.0	25.0	10.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038064/10674_0009_idba_bin.104.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038064/10674_0009_idba_bin.104.fa.gz
rumen__10674_0009_idba_bin.108	rumen__10674_0009_idba_bin.108	rumen	rumen	Bacteria	10674_0009_idba_bin.108	10674_0009_idba	bin.108		ERZ1038065	webin-genome-10674_0009_idba_bin.108	10674_0009_idba_bin.108.fa.gz	rumen__10674_0009_idba_bin.108.faa	rumen__10674_0009_idba_bin.108	/home/rsg-jcorre38/Jay_Proyects/MethaNet/data/blue_catalyst_poc/proteomes/rumen__10674_0009_idba_bin.108.faa	1767.0	25.0	11.0	True		https://ftp.sra.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038065/10674_0009_idba_bin.108.fa.gz	https://ftp.ebi.ac.uk/vol1/analysis/ERZ103/ERZ1038065/10674_0009_idba_bin.108.fa.gz
